vehicle_id,brand,model,variant,fuel_type,location,dealer_id,stock_date,stock_status,listed_price
VEH-00242,Maruti Suzuki,Baleno,Zeta,Petrol,Pune,DLR-PUN-02,2026-01-07,Sold,851000
VEH-00243,Tata,Punch,Adventure,Petrol,Delhi,DLR-DEL-01,2026-09-23,Sold,662000
VEH-00244,Mahindra,XUV700,AX7,Diesel,Gurgaon,DLR-GGN-02,2026-04-16,Sold,2548000
VEH-00245,Volkswagen,Virtus,GT,Petrol,Pune,DLR-PUN-02,2026-02-17,Sold,1598000
VEH-00246,Tata,Tiago,XZ+,Petrol,Delhi,DLR-DEL-02,2025-03-18,Sold,580000
VEH-00247,Hyundai,Creta,SX,Petrol,Mumbai,DLR-MUM-01,2025-10-10,Sold,1699000
VEH-00248,Tata,Punch,Adventure,Petrol,Delhi,DLR-DEL-02,2026-01-27,Sold,790000
VEH-00249,Hyundai,i20,Asta,Petrol,Hyderabad,DLR-HYD-01,2025-04-29,Sold,947000
VEH-00250,Tata,Tiago,XZ+,Petrol,Chennai,DLR-CHN-03,2025-08-10,Sold,670000
VEH-00251,Hyundai,i20,Asta,Petrol,Mumbai,DLR-MUM-02,2026-04-11,Sold,882000
VEH-00252,Hyundai,Venue,S,Petrol,Pune,DLR-PUN-02,2025-11-18,Sold,1280000
VEH-00253,Maruti Suzuki,Ertiga,ZXI+,CNG,Gurgaon,DLR-GGN-02,2025-03-11,Sold,1036000
VEH-00254,Kia,Seltos,HTX,Petrol,Pune,DLR-PUN-01,2026-01-18,Sold,1695000
VEH-00255,Maruti Suzuki,Baleno,Zeta,Petrol,Pune,DLR-PUN-03,2026-07-31,Sold,804000
VEH-00256,Tata,Tiago,XZ+,Petrol,Bengaluru,DLR-BLR-03,2026-03-11,Sold,573000
VEH-00257,Skoda,Kushaq,Style,Petrol,Hyderabad,DLR-HYD-02,2025-04-18,Sold,1809000
VEH-00258,Maruti Suzuki,Ertiga,ZXI+,CNG,Hyderabad,DLR-HYD-01,2025-04-22,Sold,1169000
VEH-00259,Kia,Seltos,HTX,Petrol,Bengaluru,DLR-BLR-02,2026-08-12,Sold,1395000
VEH-00260,Mahindra,Thar,LX,Diesel,Ahmedabad,DLR-AMD-01,2026-09-17,Sold,1693000
VEH-00261,Maruti Suzuki,Swift,VXI,Petrol,Mumbai,DLR-MUM-02,2025-12-15,Sold,738000
VEH-00262,Maruti Suzuki,Swift,VXI,Petrol,Ahmedabad,DLR-AMD-02,2025-03-14,Sold,685000
VEH-00263,Mahindra,XUV700,AX7,Diesel,Gurgaon,DLR-GGN-01,2026-06-29,Sold,2110000
VEH-00264,Hyundai,Venue,S,Petrol,Delhi,DLR-DEL-01,2026-01-15,Sold,1099000
VEH-00265,Mahindra,XUV700,AX7,Diesel,Chennai,DLR-CHN-03,2026-09-04,Sold,1976000
VEH-00266,Toyota,Innova Hycross,ZX,Hybrid,Mumbai,DLR-MUM-03,2025-02-21,Sold,2970000
VEH-00267,Maruti Suzuki,Swift,VXI,Petrol,Delhi,DLR-DEL-02,2026-05-14,Sold,762000
VEH-00268,Hyundai,Venue,S,Petrol,Mumbai,DLR-MUM-03,2025-04-28,Sold,1116000
VEH-00269,Hyundai,i20,Asta,Petrol,Bengaluru,DLR-BLR-03,2026-09-01,Sold,904000
VEH-00270,Tata,Nexon,Creative,Petrol,Bengaluru,DLR-BLR-01,2026-02-10,Sold,1286000
VEH-00271,Maruti Suzuki,Swift,VXI,Petrol,Mumbai,DLR-MUM-01,2025-05-22,Sold,714000
VEH-00272,Hyundai,Creta,SX,Petrol,Pune,DLR-PUN-02,2026-03-18,Sold,1469000
VEH-00273,Maruti Suzuki,Baleno,Zeta,Petrol,Delhi,DLR-DEL-01,2026-05-29,Sold,863000
VEH-00274,Kia,Seltos,HTX,Petrol,Ahmedabad,DLR-AMD-01,2026-02-12,Sold,1721000
VEH-00275,Mahindra,XUV700,AX7,Diesel,Delhi,DLR-DEL-02,2025-03-22,Sold,2210000
VEH-00276,Tata,Punch,Adventure,Petrol,Hyderabad,DLR-HYD-02,2025-10-25,Sold,698000
VEH-00277,Hyundai,Venue,S,Petrol,Gurgaon,DLR-GGN-01,2026-09-26,Sold,1175000
VEH-00278,Kia,Seltos,HTX,Petrol,Gurgaon,DLR-GGN-01,2026-03-25,Sold,1712000
VEH-00279,Maruti Suzuki,Baleno,Zeta,Petrol,Delhi,DLR-DEL-02,2026-06-22,Sold,740000
VEH-00280,Hyundai,Venue,S,Petrol,Bengaluru,DLR-BLR-02,2025-08-16,Sold,1110000
VEH-00281,Mahindra,Scorpio-N,Z8L,Diesel,Pune,DLR-PUN-03,2025-04-28,Sold,2233000
VEH-00282,Tata,Nexon,Fearless+,Electric,Gurgaon,DLR-GGN-02,2025-12-27,Sold,1862000
VEH-00283,Volkswagen,Virtus,GT,Petrol,Hyderabad,DLR-HYD-01,2025-08-31,Sold,1432000
VEH-00284,Maruti Suzuki,Baleno,Zeta,Petrol,Mumbai,DLR-MUM-03,2025-06-07,Sold,887000
VEH-00285,Maruti Suzuki,Swift,VXI,Petrol,Gurgaon,DLR-GGN-02,2026-04-22,Sold,763000
VEH-00286,Tata,Tiago,XZ+,Petrol,Ahmedabad,DLR-AMD-02,2026-10-06,Sold,640000
VEH-00287,Maruti Suzuki,Baleno,Zeta,Petrol,Pune,DLR-PUN-02,2026-10-10,Sold,797000
VEH-00288,Mahindra,Thar,LX,Diesel,Hyderabad,DLR-HYD-02,2026-06-05,Sold,1495000
VEH-00289,Hyundai,Creta,SX,Petrol,Delhi,DLR-DEL-01,2026-01-14,Sold,1805000
VEH-00290,Hyundai,Creta,SX,Petrol,Hyderabad,DLR-HYD-01,2026-09-23,Sold,1684000
VEH-00291,Tata,Nexon,Fearless+,Electric,Delhi,DLR-DEL-03,2025-02-13,Sold,1720000
VEH-00292,Honda,City,ZX,Petrol,Hyderabad,DLR-HYD-01,2025-11-27,Sold,1589000
VEH-00293,Tata,Nexon,Fearless+,Electric,Mumbai,DLR-MUM-01,2026-04-08,Sold,1542000
VEH-00294,Mahindra,Thar,LX,Diesel,Ahmedabad,DLR-AMD-01,2026-06-02,Sold,1596000
VEH-00295,Maruti Suzuki,Swift,VXI,Petrol,Chennai,DLR-CHN-02,2026-06-22,Sold,782000
VEH-00296,Tata,Punch,Adventure,Petrol,Bengaluru,DLR-BLR-02,2026-02-02,Sold,849000
VEH-00297,Mahindra,Scorpio-N,Z8L,Diesel,Hyderabad,DLR-HYD-01,2026-10-10,Sold,2352000
VEH-00298,Hyundai,Creta,SX(O),Diesel,Bengaluru,DLR-BLR-03,2026-11-27,Sold,1945000
VEH-00299,Hyundai,Creta,SX,Petrol,Chennai,DLR-CHN-03,2026-09-11,Sold,1827000
VEH-00300,Maruti Suzuki,Baleno,Zeta,Petrol,Pune,DLR-PUN-03,2025-05-26,Sold,809000
VEH-00301,Hyundai,Creta,SX,Petrol,Hyderabad,DLR-HYD-02,2025-05-14,Sold,1684000
VEH-00302,Tata,Tiago,XZ+,Petrol,Pune,DLR-PUN-03,2026-01-22,Sold,724000
VEH-00303,Mahindra,Thar,LX,Diesel,Ahmedabad,DLR-AMD-01,2026-10-25,Sold,1853000
VEH-00304,Tata,Nexon,Fearless+,Electric,Pune,DLR-PUN-02,2025-07-05,Sold,1599000
VEH-00305,Hyundai,Creta,SX(O),Diesel,Chennai,DLR-CHN-01,2025-08-21,Sold,1690000
VEH-00306,Maruti Suzuki,Brezza,ZXI,Petrol,Bengaluru,DLR-BLR-01,2026-06-05,Sold,1256000
VEH-00307,Kia,Seltos,HTX,Petrol,Ahmedabad,DLR-AMD-01,2026-11-10,Sold,1452000
VEH-00308,Toyota,Innova Hycross,ZX,Hybrid,Hyderabad,DLR-HYD-02,2025-06-08,Sold,2446000
VEH-00309,Maruti Suzuki,Brezza,ZXI,Petrol,Chennai,DLR-CHN-03,2025-06-20,Sold,1204000
VEH-00310,Maruti Suzuki,Swift,VXI,Petrol,Bengaluru,DLR-BLR-03,2025-09-02,Sold,762000
VEH-00311,Tata,Punch,Adventure,Petrol,Chennai,DLR-CHN-02,2025-08-29,Sold,762000
VEH-00312,Hyundai,Creta,SX,Petrol,Ahmedabad,DLR-AMD-02,2025-07-19,Sold,1568000
VEH-00313,Tata,Tiago,XZ+,Petrol,Hyderabad,DLR-HYD-02,2026-04-19,Sold,632000
VEH-00314,Mahindra,Scorpio-N,Z8L,Diesel,Delhi,DLR-DEL-02,2025-06-16,Sold,1894000
VEH-00315,Mahindra,Thar,LX,Diesel,Mumbai,DLR-MUM-02,2025-02-24,Sold,1912000
VEH-00316,Toyota,Innova Hycross,ZX,Hybrid,Delhi,DLR-DEL-01,2026-06-14,Sold,3151000
VEH-00317,Maruti Suzuki,Baleno,Zeta,Petrol,Pune,DLR-PUN-01,2025-10-08,Sold,835000
VEH-00318,Honda,City,ZX,Petrol,Mumbai,DLR-MUM-02,2025-04-05,Sold,1393000
VEH-00319,Mahindra,Thar,LX,Diesel,Ahmedabad,DLR-AMD-01,2026-03-02,Sold,1474000
VEH-00320,Hyundai,Venue,S,Petrol,Bengaluru,DLR-BLR-02,2025-03-26,Sold,1131000
VEH-00321,Maruti Suzuki,Ertiga,ZXI+,CNG,Bengaluru,DLR-BLR-01,2026-10-29,Sold,1161000
VEH-00322,Mahindra,Thar,LX,Diesel,Mumbai,DLR-MUM-02,2026-04-30,Sold,1562000
VEH-00323,Mahindra,Scorpio-N,Z8L,Diesel,Delhi,DLR-DEL-03,2025-01-07,Sold,1771000
VEH-00324,Maruti Suzuki,Swift,VXI,Petrol,Mumbai,DLR-MUM-01,2026-07-17,Sold,784000
VEH-00325,Hyundai,i20,Asta,Petrol,Chennai,DLR-CHN-01,2025-11-06,Sold,811000
VEH-00326,Maruti Suzuki,Swift,VXI,Petrol,Bengaluru,DLR-BLR-03,2026-04-15,Sold,665000
VEH-00327,Maruti Suzuki,Baleno,Zeta,Petrol,Gurgaon,DLR-GGN-01,2026-10-11,Sold,851000
VEH-00328,Tata,Punch,Adventure,Petrol,Chennai,DLR-CHN-02,2026-03-17,Sold,640000
VEH-00329,Tata,Punch,Adventure,Petrol,Mumbai,DLR-MUM-02,2025-07-12,Sold,683000
VEH-00330,Tata,Nexon,Creative,Petrol,Bengaluru,DLR-BLR-03,2026-07-13,Sold,1239000
VEH-00331,Mahindra,Scorpio-N,Z8L,Diesel,Delhi,DLR-DEL-01,2026-02-05,Sold,2171000
VEH-00332,Maruti Suzuki,Swift,VXI,Petrol,Bengaluru,DLR-BLR-02,2025-09-18,Sold,653000
VEH-00333,Hyundai,Creta,SX(O),Diesel,Pune,DLR-PUN-01,2026-11-05,Sold,1656000
VEH-00334,Mahindra,Scorpio-N,Z8L,Diesel,Chennai,DLR-CHN-02,2025-05-18,Sold,1735000
VEH-00335,Hyundai,Creta,SX(O),Diesel,Bengaluru,DLR-BLR-03,2025-06-30,Sold,2025000
VEH-00336,Skoda,Kushaq,Style,Petrol,Delhi,DLR-DEL-01,2025-05-20,Sold,1354000
VEH-00337,Tata,Tiago,XZ+,Petrol,Gurgaon,DLR-GGN-01,2025-10-29,Sold,611000
VEH-00338,Maruti Suzuki,Swift,VXI,Petrol,Mumbai,DLR-MUM-01,2025-11-21,Sold,728000
VEH-00339,Tata,Nexon,Creative,Petrol,Gurgaon,DLR-GGN-02,2025-09-18,Sold,998000
VEH-00340,Mahindra,XUV700,AX7,Diesel,Mumbai,DLR-MUM-02,2025-02-19,Sold,2561000
VEH-00341,Hyundai,Creta,SX(O),Diesel,Mumbai,DLR-MUM-02,2026-03-25,Sold,1959000
VEH-00342,Mahindra,XUV700,AX7,Diesel,Gurgaon,DLR-GGN-02,2025-12-15,Sold,2081000
VEH-00343,Tata,Nexon,Fearless+,Electric,Delhi,DLR-DEL-03,2025-10-02,Sold,1532000
VEH-00344,Mahindra,XUV700,AX7,Diesel,Pune,DLR-PUN-03,2025-07-05,Sold,2448000
VEH-00345,Hyundai,Creta,SX,Petrol,Pune,DLR-PUN-02,2026-11-09,Sold,1531000
VEH-00346,Hyundai,Creta,SX,Petrol,Hyderabad,DLR-HYD-02,2025-06-21,Sold,1733000
VEH-00347,Hyundai,i20,Asta,Petrol,Delhi,DLR-DEL-03,2025-12-29,Sold,937000
VEH-00348,BMW,3 Series,330Li,Petrol,Mumbai,DLR-MUM-01,2025-03-19,Sold,5631000
VEH-00349,Hyundai,Creta,SX(O),Diesel,Ahmedabad,DLR-AMD-01,2025-02-02,Sold,1696000
VEH-00350,Kia,Seltos,HTX,Petrol,Hyderabad,DLR-HYD-02,2025-02-06,Sold,1344000
VEH-00351,Maruti Suzuki,Swift,VXI,Petrol,Chennai,DLR-CHN-02,2026-01-07,Sold,747000
VEH-00352,Volkswagen,Virtus,GT,Petrol,Pune,DLR-PUN-01,2026-11-28,Sold,1610000
VEH-00353,Volkswagen,Virtus,GT,Petrol,Bengaluru,DLR-BLR-01,2026-08-12,Sold,1450000
VEH-00354,Tata,Nexon,Creative,Petrol,Bengaluru,DLR-BLR-03,2025-10-14,Sold,1107000
VEH-00355,Volkswagen,Virtus,GT,Petrol,Pune,DLR-PUN-01,2026-05-28,Sold,1645000
VEH-00356,Hyundai,Venue,S,Petrol,Delhi,DLR-DEL-02,2025-09-25,Sold,1168000
VEH-00357,Maruti Suzuki,Ertiga,ZXI+,CNG,Hyderabad,DLR-HYD-02,2025-07-25,Sold,1052000
VEH-00358,Maruti Suzuki,Baleno,Zeta,Petrol,Pune,DLR-PUN-01,2026-04-02,Sold,742000
VEH-00359,Mahindra,Thar,LX,Diesel,Gurgaon,DLR-GGN-02,2026-11-16,Sold,1775000
VEH-00360,Tata,Tiago,XZ+,Petrol,Delhi,DLR-DEL-02,2025-11-05,Sold,600000
VEH-00361,Tata,Tiago,XZ+,Petrol,Gurgaon,DLR-GGN-01,2026-01-07,Sold,690000
VEH-00362,Maruti Suzuki,Ertiga,ZXI+,CNG,Gurgaon,DLR-GGN-01,2025-09-01,Sold,1242000
VEH-00363,Maruti Suzuki,Swift,VXI,Petrol,Delhi,DLR-DEL-02,2026-04-25,Sold,790000
VEH-00364,Maruti Suzuki,Baleno,Zeta,Petrol,Ahmedabad,DLR-AMD-01,2025-11-14,Sold,821000
VEH-00365,BMW,3 Series,330Li,Petrol,Chennai,DLR-CHN-03,2026-02-26,Sold,5638000
VEH-00366,Kia,Seltos,HTX,Petrol,Pune,DLR-PUN-02,2026-10-21,Sold,1317000
VEH-00367,Hyundai,i20,Asta,Petrol,Chennai,DLR-CHN-02,2025-05-13,Sold,979000
VEH-00368,Tata,Nexon,Creative,Petrol,Hyderabad,DLR-HYD-01,2026-03-21,Sold,1237000
VEH-00369,Honda,City,ZX,Petrol,Pune,DLR-PUN-01,2026-06-16,Sold,1358000
VEH-00370,Hyundai,Creta,SX,Petrol,Mumbai,DLR-MUM-03,2025-08-20,Sold,1557000
VEH-00371,Volkswagen,Virtus,GT,Petrol,Delhi,DLR-DEL-02,2025-03-23,Sold,1508000
VEH-00372,Maruti Suzuki,Brezza,ZXI,Petrol,Gurgaon,DLR-GGN-02,2025-05-10,Sold,1135000
VEH-00373,Tata,Punch,Adventure,Petrol,Pune,DLR-PUN-03,2025-06-23,Sold,718000
VEH-00374,Maruti Suzuki,Brezza,ZXI,Petrol,Hyderabad,DLR-HYD-02,2026-08-02,Sold,1001000
VEH-00375,Kia,Seltos,HTX,Petrol,Pune,DLR-PUN-01,2026-10-20,Sold,1674000
VEH-00376,Tata,Punch,Adventure,Petrol,Hyderabad,DLR-HYD-02,2026-09-26,Sold,655000
VEH-00377,Tata,Nexon,Fearless+,Electric,Hyderabad,DLR-HYD-02,2026-10-21,Sold,1644000
VEH-00378,Tata,Nexon,Fearless+,Electric,Ahmedabad,DLR-AMD-02,2025-11-02,Sold,1722000
VEH-00379,Maruti Suzuki,Swift,VXI,Petrol,Pune,DLR-PUN-02,2026-03-03,Sold,772000
VEH-00380,Tata,Nexon,Fearless+,Electric,Bengaluru,DLR-BLR-01,2025-11-18,Sold,1857000
VEH-00381,Hyundai,Creta,SX,Petrol,Gurgaon,DLR-GGN-02,2026-02-14,Sold,1446000
VEH-00382,Mahindra,Scorpio-N,Z8L,Diesel,Delhi,DLR-DEL-01,2025-11-24,Sold,1937000
VEH-00383,Tata,Nexon,Fearless+,Electric,Mumbai,DLR-MUM-01,2025-05-26,Sold,1539000
VEH-00384,Maruti Suzuki,Swift,VXI,Petrol,Gurgaon,DLR-GGN-02,2025-09-13,Sold,689000
VEH-00385,Mahindra,Thar,LX,Diesel,Gurgaon,DLR-GGN-02,2025-07-15,Sold,1583000
VEH-00386,Tata,Nexon,Fearless+,Electric,Delhi,DLR-DEL-02,2025-11-13,Sold,1744000
VEH-00387,Maruti Suzuki,Swift,VXI,Petrol,Gurgaon,DLR-GGN-02,2025-09-05,Sold,704000
VEH-00388,Tata,Punch,Adventure,Petrol,Pune,DLR-PUN-02,2026-05-23,Sold,880000
VEH-00389,Hyundai,Creta,SX,Petrol,Pune,DLR-PUN-01,2026-03-19,Sold,1448000
VEH-00390,Toyota,Innova Hycross,ZX,Hybrid,Chennai,DLR-CHN-02,2026-01-11,Sold,2326000
VEH-00391,Hyundai,Venue,S,Petrol,Hyderabad,DLR-HYD-01,2026-01-08,Sold,1223000
VEH-00392,Hyundai,Creta,SX,Petrol,Bengaluru,DLR-BLR-02,2026-07-19,Sold,1523000
VEH-00393,Kia,Seltos,HTX,Petrol,Hyderabad,DLR-HYD-01,2025-05-13,Sold,1779000
VEH-00394,Maruti Suzuki,Baleno,Zeta,Petrol,Bengaluru,DLR-BLR-02,2026-07-27,Sold,813000
VEH-00395,Mahindra,XUV700,AX7,Diesel,Mumbai,DLR-MUM-03,2026-02-17,Sold,2402000
VEH-00396,Maruti Suzuki,Swift,VXI,Petrol,Pune,DLR-PUN-03,2025-12-09,Sold,770000
VEH-00397,Tata,Nexon,Creative,Petrol,Mumbai,DLR-MUM-03,2025-05-25,Sold,1147000
VEH-00398,MG,Hector,Sharp,Petrol,Bengaluru,DLR-BLR-02,2026-09-25,Sold,1926000
VEH-00399,Tata,Punch,Adventure,Petrol,Delhi,DLR-DEL-03,2026-07-01,Sold,890000
VEH-00400,Tata,Tiago,XZ+,Petrol,Bengaluru,DLR-BLR-01,2026-01-14,Sold,644000
VEH-00401,Tata,Tiago,XZ+,Petrol,Gurgaon,DLR-GGN-02,2026-10-08,Sold,566000
VEH-00402,Tata,Punch,Adventure,Petrol,Mumbai,DLR-MUM-03,2026-08-17,Sold,756000
VEH-00403,Mahindra,XUV700,AX7,Diesel,Hyderabad,DLR-HYD-01,2026-06-22,Sold,2534000
VEH-00404,Mahindra,XUV700,AX7,Diesel,Chennai,DLR-CHN-02,2025-06-02,Sold,2587000
VEH-00405,Maruti Suzuki,Ertiga,ZXI+,CNG,Hyderabad,DLR-HYD-01,2025-07-16,Sold,999000
VEH-00406,Hyundai,i20,Asta,Petrol,Bengaluru,DLR-BLR-02,2025-07-29,Sold,885000
VEH-00407,Tata,Nexon,Fearless+,Electric,Hyderabad,DLR-HYD-02,2025-03-06,Sold,1851000
VEH-00408,Maruti Suzuki,Baleno,Zeta,Petrol,Mumbai,DLR-MUM-02,2026-11-11,Sold,842000
VEH-00409,Tata,Nexon,Creative,Petrol,Bengaluru,DLR-BLR-01,2026-04-17,Sold,1252000
VEH-00410,Hyundai,Creta,SX(O),Diesel,Bengaluru,DLR-BLR-03,2026-10-22,Sold,1820000
VEH-00411,Tata,Punch,Adventure,Petrol,Mumbai,DLR-MUM-01,2025-10-14,Sold,792000
VEH-00412,Maruti Suzuki,Ertiga,ZXI+,CNG,Gurgaon,DLR-GGN-02,2025-10-24,Sold,1096000
VEH-00413,Tata,Tiago,XZ+,Petrol,Delhi,DLR-DEL-02,2025-12-25,Sold,703000
VEH-00414,MG,Hector,Sharp,Petrol,Chennai,DLR-CHN-02,2025-10-23,Sold,1744000
VEH-00415,Tata,Punch,Adventure,Petrol,Delhi,DLR-DEL-02,2025-12-21,Sold,714000
VEH-00416,Hyundai,Creta,SX,Petrol,Bengaluru,DLR-BLR-03,2025-03-23,Sold,1557000
VEH-00417,Honda,City,ZX,Petrol,Hyderabad,DLR-HYD-02,2025-08-09,Sold,1383000
VEH-00418,Kia,Seltos,HTX,Petrol,Mumbai,DLR-MUM-03,2025-10-07,Sold,1350000
VEH-00419,Maruti Suzuki,Baleno,Zeta,Petrol,Chennai,DLR-CHN-01,2025-09-07,Sold,732000
VEH-00420,Tata,Tiago,XZ+,Petrol,Delhi,DLR-DEL-03,2025-08-28,Sold,573000
VEH-00421,Maruti Suzuki,Baleno,Zeta,Petrol,Bengaluru,DLR-BLR-02,2025-04-14,Sold,755000
VEH-00422,Maruti Suzuki,Swift,VXI,Petrol,Delhi,DLR-DEL-01,2026-02-22,Sold,770000
VEH-00423,Tata,Nexon,Fearless+,Electric,Mumbai,DLR-MUM-02,2025-11-26,Sold,1636000
VEH-00424,Tata,Tiago,XZ+,Petrol,Gurgaon,DLR-GGN-01,2026-10-31,Sold,706000
VEH-00425,Maruti Suzuki,Ertiga,ZXI+,CNG,Chennai,DLR-CHN-01,2025-06-30,Sold,1203000
VEH-00426,Toyota,Innova Hycross,ZX,Hybrid,Mumbai,DLR-MUM-01,2026-02-12,Sold,3086000
VEH-00427,Tata,Nexon,Fearless+,Electric,Gurgaon,DLR-GGN-02,2025-02-09,Sold,1494000
VEH-00428,Hyundai,Creta,SX,Petrol,Hyderabad,DLR-HYD-02,2025-10-20,Sold,1612000
VEH-00429,BMW,3 Series,330Li,Petrol,Delhi,DLR-DEL-02,2025-05-19,Sold,5832000
VEH-00430,Tata,Nexon,Fearless+,Electric,Mumbai,DLR-MUM-01,2025-12-06,Sold,1573000
VEH-00431,Mahindra,XUV700,AX7,Diesel,Hyderabad,DLR-HYD-01,2025-01-16,Sold,2644000
VEH-00432,Hyundai,Creta,SX(O),Diesel,Bengaluru,DLR-BLR-03,2025-07-18,Sold,1729000
VEH-00433,Tata,Punch,Adventure,Petrol,Hyderabad,DLR-HYD-02,2026-03-15,Sold,903000
VEH-00434,Hyundai,Creta,SX,Petrol,Bengaluru,DLR-BLR-01,2025-07-10,Sold,1882000
VEH-00435,Maruti Suzuki,Baleno,Zeta,Petrol,Bengaluru,DLR-BLR-01,2025-01-08,Sold,786000
VEH-00436,Hyundai,Venue,S,Petrol,Delhi,DLR-DEL-02,2025-12-05,Sold,1094000
VEH-00437,Tata,Punch,Adventure,Petrol,Hyderabad,DLR-HYD-02,2026-11-02,Sold,824000
VEH-00438,Tata,Tiago,XZ+,Petrol,Pune,DLR-PUN-01,2026-04-23,Sold,638000
VEH-00439,Maruti Suzuki,Brezza,ZXI,Petrol,Chennai,DLR-CHN-03,2025-11-16,Sold,1040000
VEH-00440,Tata,Tiago,XZ+,Petrol,Gurgaon,DLR-GGN-02,2026-09-23,Sold,616000
VEH-00441,Maruti Suzuki,Ertiga,ZXI+,CNG,Mumbai,DLR-MUM-01,2026-04-12,Sold,1181000
VEH-00442,Hyundai,Venue,S,Petrol,Delhi,DLR-DEL-02,2026-07-06,Sold,1280000
VEH-00443,Kia,Seltos,HTX,Petrol,Chennai,DLR-CHN-03,2026-09-04,Sold,1727000
VEH-00444,Mahindra,Scorpio-N,Z8L,Diesel,Delhi,DLR-DEL-03,2026-01-07,Sold,1769000
VEH-00445,Honda,City,ZX,Petrol,Pune,DLR-PUN-03,2026-06-03,Sold,1383000
VEH-00446,Tata,Punch,Adventure,Petrol,Mumbai,DLR-MUM-02,2026-06-18,Sold,866000
VEH-00447,Maruti Suzuki,Baleno,Zeta,Petrol,Mumbai,DLR-MUM-03,2026-05-17,Sold,743000
VEH-00448,Honda,City,ZX,Petrol,Delhi,DLR-DEL-01,2026-04-11,Sold,1347000
VEH-00449,Tata,Nexon,Creative,Petrol,Delhi,DLR-DEL-01,2026-07-28,Sold,1216000
VEH-00450,Tata,Tiago,XZ+,Petrol,Bengaluru,DLR-BLR-01,2026-02-11,Sold,625000
VEH-00451,Mahindra,Thar,LX,Diesel,Chennai,DLR-CHN-03,2025-03-17,Sold,1466000
VEH-00452,Hyundai,i20,Asta,Petrol,Chennai,DLR-CHN-03,2025-03-04,Sold,797000
VEH-00453,Skoda,Kushaq,Style,Petrol,Delhi,DLR-DEL-02,2026-02-24,Sold,1474000
VEH-00454,Mahindra,Scorpio-N,Z8L,Diesel,Chennai,DLR-CHN-03,2026-10-25,Sold,2120000
VEH-00455,Hyundai,Venue,S,Petrol,Gurgaon,DLR-GGN-02,2026-01-23,Sold,1132000
VEH-00456,Maruti Suzuki,Swift,VXI,Petrol,Gurgaon,DLR-GGN-01,2026-11-02,Sold,738000
VEH-00457,Maruti Suzuki,Baleno,Zeta,Petrol,Gurgaon,DLR-GGN-02,2026-06-27,Sold,752000
VEH-00458,Mahindra,XUV700,AX7,Diesel,Mumbai,DLR-MUM-01,2025-01-25,Sold,2195000
VEH-00459,Tata,Nexon,Fearless+,Electric,Chennai,DLR-CHN-02,2026-06-30,Sold,1684000
VEH-00460,Kia,Seltos,HTX,Petrol,Mumbai,DLR-MUM-02,2025-06-09,Sold,1421000
VEH-00461,Maruti Suzuki,Brezza,ZXI,Petrol,Ahmedabad,DLR-AMD-01,2025-02-03,Sold,1194000
VEH-00462,Tata,Punch,Adventure,Petrol,Gurgaon,DLR-GGN-01,2025-09-05,Sold,745000
VEH-00463,Maruti Suzuki,Swift,VXI,Petrol,Hyderabad,DLR-HYD-02,2026-09-06,Sold,661000
VEH-00464,Maruti Suzuki,Ertiga,ZXI+,CNG,Pune,DLR-PUN-02,2025-08-29,Sold,1266000
VEH-00465,Maruti Suzuki,Ertiga,ZXI+,CNG,Ahmedabad,DLR-AMD-01,2025-05-25,Sold,1247000
VEH-00466,BMW,3 Series,330Li,Petrol,Mumbai,DLR-MUM-03,2026-08-14,Sold,5453000
VEH-00467,Tata,Punch,Adventure,Petrol,Chennai,DLR-CHN-02,2025-09-01,Sold,794000
VEH-00468,Toyota,Innova Hycross,ZX,Hybrid,Gurgaon,DLR-GGN-01,2026-03-01,Sold,2587000
VEH-00469,Hyundai,Creta,SX,Petrol,Delhi,DLR-DEL-03,2025-06-30,Sold,1700000
VEH-00470,Tata,Tiago,XZ+,Petrol,Delhi,DLR-DEL-01,2025-12-20,Sold,724000
VEH-00471,Tata,Tiago,XZ+,Petrol,Chennai,DLR-CHN-02,2026-03-04,Sold,664000
VEH-00472,Maruti Suzuki,Baleno,Zeta,Petrol,Bengaluru,DLR-BLR-03,2026-05-01,Sold,781000
VEH-00473,Kia,Seltos,HTX,Petrol,Bengaluru,DLR-BLR-03,2025-05-29,Sold,1692000
VEH-00474,Tata,Nexon,Fearless+,Electric,Pune,DLR-PUN-02,2026-03-04,Sold,1775000
VEH-00475,Tata,Nexon,Creative,Petrol,Bengaluru,DLR-BLR-02,2025-07-29,Sold,1149000
VEH-00476,Tata,Tiago,XZ+,Petrol,Gurgaon,DLR-GGN-02,2025-04-06,Sold,697000
VEH-00477,Mahindra,XUV700,AX7,Diesel,Mumbai,DLR-MUM-02,2026-01-23,Sold,2579000
VEH-00478,Tata,Punch,Adventure,Petrol,Pune,DLR-PUN-01,2025-07-13,Sold,751000
VEH-00479,Tata,Nexon,Fearless+,Electric,Ahmedabad,DLR-AMD-02,2025-11-08,Sold,1497000
VEH-00480,Maruti Suzuki,Ertiga,ZXI+,CNG,Mumbai,DLR-MUM-03,2025-05-02,Sold,1235000
VEH-00481,Honda,City,ZX,Petrol,Chennai,DLR-CHN-03,2025-07-30,Sold,1483000
VEH-00482,Honda,City,ZX,Petrol,Delhi,DLR-DEL-02,2026-01-26,Sold,1518000
