sale_id,customer_id,vehicle_id,sale_date,brand,model,location,dealer_id,selling_price,trade_in_used
SAL-00228,CUS-00228,VEH-03829,2025-08-16,Tata,Punch,Gurgaon,DLR-GGN-01,695000,false
SAL-00229,CUS-00229,VEH-02941,2026-07-30,Hyundai,Creta,Pune,DLR-PUN-02,1776000,false
SAL-00230,CUS-00230,VEH-02470,2025-10-31,Hyundai,i20,Bengaluru,DLR-BLR-01,898000,false
SAL-00231,CUS-00231,VEH-04343,2026-09-06,Mahindra,Scorpio-N,Chennai,DLR-CHN-01,2272000,true
SAL-00232,CUS-00232,VEH-00711,2026-09-27,Hyundai,Creta,Pune,DLR-PUN-02,1621000,false
SAL-00233,CUS-00233,VEH-00076,2026-04-14,Maruti Suzuki,Swift,Chennai,DLR-CHN-02,691000,true
SAL-00234,CUS-00234,VEH-01241,2026-05-24,Maruti Suzuki,Swift,Pune,DLR-PUN-03,744000,false
SAL-00235,CUS-00235,VEH-03159,2026-01-21,Hyundai,Creta,Delhi,DLR-DEL-02,1840000,false
SAL-00236,CUS-00236,VEH-03824,2025-08-27,Hyundai,Venue,Ahmedabad,DLR-AMD-01,1109000,false
SAL-00237,CUS-00237,VEH-00631,2026-07-17,Tata,Tiago,Hyderabad,DLR-HYD-01,686000,true
SAL-00238,CUS-00238,VEH-00072,2026-03-21,Maruti Suzuki,Baleno,Mumbai,DLR-MUM-02,718000,false
SAL-00239,CUS-00239,VEH-01345,2025-10-02,Maruti Suzuki,Baleno,Ahmedabad,DLR-AMD-02,838000,false
SAL-00240,CUS-00240,VEH-03968,2026-03-20,Skoda,Kushaq,Chennai,DLR-CHN-03,1698000,true
SAL-00241,CUS-00241,VEH-02775,2025-09-16,Tata,Nexon,Ahmedabad,DLR-AMD-01,1285000,true
SAL-00242,CUS-00242,VEH-03704,2026-11-13,Maruti Suzuki,Brezza,Hyderabad,DLR-HYD-01,1045000,false
SAL-00243,CUS-00243,VEH-04609,2025-07-30,Kia,Seltos,Hyderabad,DLR-HYD-02,1481000,false
SAL-00244,CUS-00244,VEH-00204,2025-11-26,Tata,Punch,Mumbai,DLR-MUM-03,863000,false
SAL-00245,CUS-00245,VEH-02703,2025-10-21,Kia,Seltos,Mumbai,DLR-MUM-01,1391000,false
SAL-00246,CUS-00246,VEH-00375,2026-12-06,Kia,Seltos,Pune,DLR-PUN-01,1634000,false
SAL-00247,CUS-00247,VEH-01648,2026-09-02,Maruti Suzuki,Swift,Hyderabad,DLR-HYD-02,761000,false
SAL-00248,CUS-00248,VEH-04123,2025-05-20,BMW,3 Series,Gurgaon,DLR-GGN-01,5194000,false
SAL-00249,CUS-00249,VEH-04414,2026-08-01,Tata,Nexon,Bengaluru,DLR-BLR-02,1503000,true
SAL-00250,CUS-00250,VEH-02695,2025-03-28,Tata,Punch,Hyderabad,DLR-HYD-02,781000,true
SAL-00251,CUS-00251,VEH-01913,2025-05-10,Hyundai,Creta,Bengaluru,DLR-BLR-01,1514000,false
SAL-00252,CUS-00252,VEH-04534,2026-10-01,BMW,3 Series,Chennai,DLR-CHN-03,5979000,false
SAL-00253,CUS-00253,VEH-03046,2026-12-07,Tata,Tiago,Bengaluru,DLR-BLR-02,566000,false
SAL-00254,CUS-00254,VEH-03744,2026-05-24,Maruti Suzuki,Baleno,Chennai,DLR-CHN-02,736000,true
SAL-00255,CUS-00255,VEH-02504,2026-10-26,Maruti Suzuki,Swift,Delhi,DLR-DEL-01,762000,true
SAL-00256,CUS-00256,VEH-04913,2026-10-21,Hyundai,Venue,Pune,DLR-PUN-02,1225000,true
SAL-00257,CUS-00257,VEH-03961,2026-11-01,Tata,Punch,Delhi,DLR-DEL-03,760000,true
SAL-00258,CUS-00258,VEH-02192,2025-09-16,Maruti Suzuki,Brezza,Chennai,DLR-CHN-01,998000,false
SAL-00259,CUS-00259,VEH-03431,2025-10-06,Tata,Nexon,Ahmedabad,DLR-AMD-01,1811000,false
SAL-00260,CUS-00260,VEH-02855,2026-08-10,Kia,Seltos,Gurgaon,DLR-GGN-01,1536000,false
SAL-00261,CUS-00261,VEH-02415,2026-05-25,Mahindra,XUV700,Pune,DLR-PUN-01,2638000,true
SAL-00262,CUS-00262,VEH-00434,2025-07-20,Hyundai,Creta,Bengaluru,DLR-BLR-01,1853000,true
SAL-00263,CUS-00263,VEH-01031,2025-05-15,Kia,Seltos,Mumbai,DLR-MUM-02,1627000,false
SAL-00264,CUS-00264,VEH-03297,2025-06-15,Toyota,Innova Hycross,Bengaluru,DLR-BLR-01,2551000,false
SAL-00265,CUS-00265,VEH-04131,2025-08-23,Hyundai,Creta,Delhi,DLR-DEL-03,1937000,false
SAL-00266,CUS-00266,VEH-03091,2025-03-07,Mahindra,Thar,Chennai,DLR-CHN-03,1726000,false
SAL-00267,CUS-00267,VEH-02371,2025-09-23,Maruti Suzuki,Brezza,Mumbai,DLR-MUM-03,1128000,true
SAL-00268,CUS-00268,VEH-02231,2026-06-16,Tata,Tiago,Gurgaon,DLR-GGN-02,626000,true
SAL-00269,CUS-00269,VEH-04727,2026-01-07,Hyundai,Venue,Bengaluru,DLR-BLR-01,1240000,true
SAL-00270,CUS-00270,VEH-00588,2026-03-29,Maruti Suzuki,Swift,Chennai,DLR-CHN-01,779000,true
SAL-00271,CUS-00271,VEH-04671,2026-07-26,Maruti Suzuki,Ertiga,Bengaluru,DLR-BLR-03,1266000,false
SAL-00272,CUS-00272,VEH-02725,2026-01-03,Tata,Tiago,Mumbai,DLR-MUM-01,655000,true
SAL-00273,CUS-00273,VEH-02951,2025-01-31,MG,Hector,Delhi,DLR-DEL-02,1791000,true
SAL-00274,CUS-00274,VEH-00619,2025-03-10,Maruti Suzuki,Swift,Mumbai,DLR-MUM-01,729000,false
SAL-00275,CUS-00275,VEH-01686,2026-02-07,Kia,Seltos,Delhi,DLR-DEL-01,1564000,false
SAL-00276,CUS-00276,VEH-01629,2025-07-11,Hyundai,Venue,Pune,DLR-PUN-03,1248000,false
SAL-00277,CUS-00277,VEH-00447,2026-07-26,Maruti Suzuki,Baleno,Mumbai,DLR-MUM-03,739000,true
SAL-00278,CUS-00278,VEH-04957,2025-09-01,Hyundai,Creta,Mumbai,DLR-MUM-02,1817000,false
SAL-00279,CUS-00279,VEH-03837,2025-04-12,Maruti Suzuki,Swift,Delhi,DLR-DEL-01,704000,false
SAL-00280,CUS-00280,VEH-00820,2026-07-04,Maruti Suzuki,Swift,Gurgaon,DLR-GGN-02,676000,false
SAL-00281,CUS-00281,VEH-04678,2026-11-19,Tata,Nexon,Bengaluru,DLR-BLR-02,1696000,true
SAL-00282,CUS-00282,VEH-01776,2025-12-19,Maruti Suzuki,Swift,Pune,DLR-PUN-01,711000,false
SAL-00283,CUS-00283,VEH-00039,2026-02-08,Tata,Punch,Mumbai,DLR-MUM-01,661000,true
SAL-00284,CUS-00284,VEH-00781,2025-02-05,Maruti Suzuki,Swift,Mumbai,DLR-MUM-02,726000,true
SAL-00285,CUS-00285,VEH-00462,2025-12-24,Tata,Punch,Gurgaon,DLR-GGN-01,731000,false
SAL-00286,CUS-00286,VEH-03819,2026-05-13,Mahindra,Scorpio-N,Bengaluru,DLR-BLR-01,2223000,true
SAL-00287,CUS-00287,VEH-03691,2026-09-17,Maruti Suzuki,Brezza,Ahmedabad,DLR-AMD-02,1215000,true
SAL-00288,CUS-00288,VEH-04182,2026-06-05,Hyundai,Creta,Hyderabad,DLR-HYD-02,1599000,false
SAL-00289,CUS-00289,VEH-00167,2026-12-20,Maruti Suzuki,Baleno,Gurgaon,DLR-GGN-01,790000,false
SAL-00290,CUS-00290,VEH-03045,2026-10-27,Kia,Seltos,Bengaluru,DLR-BLR-01,1501000,false
SAL-00291,CUS-00291,VEH-00069,2026-05-23,Maruti Suzuki,Baleno,Gurgaon,DLR-GGN-01,852000,false
SAL-00292,CUS-00292,VEH-02860,2025-06-11,Tata,Punch,Pune,DLR-PUN-01,863000,true
SAL-00293,CUS-00293,VEH-03782,2025-08-23,Toyota,Innova Hycross,Bengaluru,DLR-BLR-01,3072000,false
SAL-00294,CUS-00294,VEH-01571,2026-11-05,Tata,Nexon,Delhi,DLR-DEL-02,1570000,false
SAL-00295,CUS-00295,VEH-02977,2026-02-17,BMW,3 Series,Hyderabad,DLR-HYD-01,4887000,false
SAL-00296,CUS-00296,VEH-02303,2026-07-08,Hyundai,Creta,Gurgaon,DLR-GGN-01,1716000,false
SAL-00297,CUS-00297,VEH-01424,2025-03-06,Hyundai,i20,Pune,DLR-PUN-01,886000,false
SAL-00298,CUS-00298,VEH-04710,2026-09-09,Maruti Suzuki,Brezza,Pune,DLR-PUN-02,979000,false
SAL-00299,CUS-00299,VEH-01496,2026-08-23,Mahindra,Thar,Bengaluru,DLR-BLR-02,1832000,true
SAL-00300,CUS-00300,VEH-00315,2025-05-07,Mahindra,Thar,Mumbai,DLR-MUM-02,1911000,true
SAL-00301,CUS-00301,VEH-04919,2025-03-17,Maruti Suzuki,Baleno,Mumbai,DLR-MUM-01,845000,false
SAL-00302,CUS-00302,VEH-02013,2026-06-25,Maruti Suzuki,Brezza,Chennai,DLR-CHN-01,1075000,true
SAL-00303,CUS-00303,VEH-04226,2025-05-30,Mahindra,Thar,Gurgaon,DLR-GGN-02,1716000,false
SAL-00304,CUS-00304,VEH-04068,2025-11-26,Mahindra,Thar,Bengaluru,DLR-BLR-01,1698000,true
SAL-00305,CUS-00305,VEH-04202,2026-06-21,Maruti Suzuki,Baleno,Pune,DLR-PUN-02,806000,true
SAL-00306,CUS-00306,VEH-02789,2025-05-25,Maruti Suzuki,Baleno,Mumbai,DLR-MUM-02,721000,false
SAL-00307,CUS-00307,VEH-01994,2026-03-05,Hyundai,Creta,Bengaluru,DLR-BLR-01,1818000,true
SAL-00308,CUS-00308,VEH-00214,2026-01-11,Maruti Suzuki,Baleno,Hyderabad,DLR-HYD-01,825000,true
SAL-00309,CUS-00309,VEH-03667,2026-09-11,Hyundai,Creta,Chennai,DLR-CHN-02,1702000,true
SAL-00310,CUS-00310,VEH-03735,2026-04-13,Tata,Punch,Chennai,DLR-CHN-02,846000,true
SAL-00311,CUS-00311,VEH-04732,2026-05-18,Hyundai,i20,Pune,DLR-PUN-03,855000,false
SAL-00312,CUS-00312,VEH-02654,2026-06-08,Tata,Nexon,Mumbai,DLR-MUM-03,1573000,false
SAL-00313,CUS-00313,VEH-02710,2026-04-29,Hyundai,i20,Delhi,DLR-DEL-02,762000,false
SAL-00314,CUS-00314,VEH-03921,2025-08-27,Mahindra,XUV700,Delhi,DLR-DEL-02,2247000,true
SAL-00315,CUS-00315,VEH-02360,2025-10-10,Hyundai,Creta,Bengaluru,DLR-BLR-01,1794000,true
SAL-00316,CUS-00316,VEH-03702,2025-06-17,Tata,Tiago,Chennai,DLR-CHN-01,701000,false
SAL-00317,CUS-00317,VEH-01673,2026-05-28,Tata,Nexon,Gurgaon,DLR-GGN-02,1550000,true
SAL-00318,CUS-00318,VEH-02603,2026-04-06,Maruti Suzuki,Brezza,Ahmedabad,DLR-AMD-02,977000,true
SAL-00319,CUS-00319,VEH-00529,2026-06-22,Maruti Suzuki,Ertiga,Mumbai,DLR-MUM-03,1051000,false
SAL-00320,CUS-00320,VEH-01605,2026-12-20,Tata,Punch,Chennai,DLR-CHN-03,860000,false
SAL-00321,CUS-00321,VEH-02066,2025-07-14,Maruti Suzuki,Baleno,Ahmedabad,DLR-AMD-02,720000,true
SAL-00322,CUS-00322,VEH-03732,2026-11-25,Volkswagen,Virtus,Mumbai,DLR-MUM-03,1701000,true
SAL-00323,CUS-00323,VEH-04891,2026-04-02,Hyundai,i20,Hyderabad,DLR-HYD-01,841000,true
SAL-00324,CUS-00324,VEH-02119,2025-08-12,Maruti Suzuki,Ertiga,Gurgaon,DLR-GGN-01,1249000,true
SAL-00325,CUS-00325,VEH-02029,2026-09-02,Hyundai,Creta,Delhi,DLR-DEL-01,1780000,true
SAL-00326,CUS-00326,VEH-00080,2025-04-29,Tata,Tiago,Bengaluru,DLR-BLR-02,642000,true
SAL-00327,CUS-00327,VEH-02220,2025-11-30,Mahindra,XUV700,Bengaluru,DLR-BLR-03,2400000,false
SAL-00328,CUS-00328,VEH-04525,2026-10-02,Volkswagen,Virtus,Gurgaon,DLR-GGN-01,1546000,false
SAL-00329,CUS-00329,VEH-01117,2025-09-15,Kia,Seltos,Delhi,DLR-DEL-01,1537000,true
SAL-00330,CUS-00330,VEH-00087,2025-12-30,Hyundai,Creta,Pune,DLR-PUN-03,1844000,true
SAL-00331,CUS-00331,VEH-01363,2025-06-12,Maruti Suzuki,Baleno,Bengaluru,DLR-BLR-03,890000,false
SAL-00332,CUS-00332,VEH-04416,2025-12-04,Mahindra,Thar,Hyderabad,DLR-HYD-01,1661000,true
SAL-00333,CUS-00333,VEH-03287,2025-05-24,BMW,3 Series,Mumbai,DLR-MUM-03,5338000,true
SAL-00334,CUS-00334,VEH-00333,2026-12-20,Hyundai,Creta,Pune,DLR-PUN-01,1616000,true
SAL-00335,CUS-00335,VEH-01113,2025-05-06,Maruti Suzuki,Swift,Hyderabad,DLR-HYD-01,734000,true
SAL-00336,CUS-00336,VEH-04911,2026-08-06,Maruti Suzuki,Swift,Mumbai,DLR-MUM-03,721000,true
SAL-00337,CUS-00337,VEH-01404,2026-09-24,Hyundai,Venue,Delhi,DLR-DEL-03,1016000,false
SAL-00338,CUS-00338,VEH-02229,2026-10-21,Maruti Suzuki,Baleno,Bengaluru,DLR-BLR-01,807000,true
SAL-00339,CUS-00339,VEH-00158,2025-04-06,Maruti Suzuki,Swift,Mumbai,DLR-MUM-03,686000,true
SAL-00340,CUS-00340,VEH-00927,2026-12-20,Hyundai,Creta,Chennai,DLR-CHN-01,1770000,true
SAL-00341,CUS-00341,VEH-03479,2025-08-05,Tata,Tiago,Delhi,DLR-DEL-02,681000,false
SAL-00342,CUS-00342,VEH-00121,2025-01-27,Mahindra,XUV700,Gurgaon,DLR-GGN-01,2563000,true
SAL-00343,CUS-00343,VEH-04401,2026-08-29,Mahindra,Scorpio-N,Delhi,DLR-DEL-02,1984000,true
SAL-00344,CUS-00344,VEH-04549,2025-02-02,Kia,Seltos,Bengaluru,DLR-BLR-02,1696000,true
SAL-00345,CUS-00345,VEH-02399,2026-11-15,Kia,Seltos,Ahmedabad,DLR-AMD-01,1412000,false
SAL-00346,CUS-00346,VEH-02774,2025-05-21,Mahindra,XUV700,Ahmedabad,DLR-AMD-01,2135000,true
SAL-00347,CUS-00347,VEH-04777,2026-08-22,Mahindra,Scorpio-N,Bengaluru,DLR-BLR-03,1899000,true
SAL-00348,CUS-00348,VEH-04849,2025-08-07,Tata,Nexon,Mumbai,DLR-MUM-02,1605000,true
SAL-00349,CUS-00349,VEH-03005,2026-06-22,Mahindra,XUV700,Bengaluru,DLR-BLR-02,2256000,true
SAL-00350,CUS-00350,VEH-01305,2025-02-10,Tata,Nexon,Gurgaon,DLR-GGN-02,1468000,true
SAL-00351,CUS-00351,VEH-00433,2026-05-24,Tata,Punch,Hyderabad,DLR-HYD-02,874000,false
SAL-00352,CUS-00352,VEH-02267,2025-09-12,Tata,Tiago,Chennai,DLR-CHN-01,649000,false
SAL-00353,CUS-00353,VEH-02414,2026-06-25,Mahindra,Thar,Gurgaon,DLR-GGN-01,1755000,true
SAL-00354,CUS-00354,VEH-02524,2026-04-28,Honda,City,Pune,DLR-PUN-03,1464000,false
SAL-00355,CUS-00355,VEH-00088,2026-10-02,Tata,Tiago,Mumbai,DLR-MUM-02,636000,false
SAL-00356,CUS-00356,VEH-02834,2025-06-07,Hyundai,Creta,Ahmedabad,DLR-AMD-02,1858000,true
SAL-00357,CUS-00357,VEH-00068,2026-02-21,Hyundai,i20,Mumbai,DLR-MUM-01,940000,false
SAL-00358,CUS-00358,VEH-00690,2025-09-13,Tata,Punch,Bengaluru,DLR-BLR-02,713000,true
SAL-00359,CUS-00359,VEH-03529,2026-12-20,Tata,Tiago,Gurgaon,DLR-GGN-01,693000,true
SAL-00360,CUS-00360,VEH-02446,2025-05-14,Kia,Seltos,Bengaluru,DLR-BLR-01,1533000,true
SAL-00361,CUS-00361,VEH-03427,2025-11-12,Maruti Suzuki,Brezza,Ahmedabad,DLR-AMD-01,1023000,true
SAL-00362,CUS-00362,VEH-00732,2025-06-29,Tata,Punch,Hyderabad,DLR-HYD-01,663000,false
SAL-00363,CUS-00363,VEH-03610,2026-01-17,Maruti Suzuki,Brezza,Gurgaon,DLR-GGN-01,1137000,true
SAL-00364,CUS-00364,VEH-00337,2026-01-10,Tata,Tiago,Gurgaon,DLR-GGN-01,606000,false
SAL-00365,CUS-00365,VEH-01524,2025-06-28,Tata,Tiago,Chennai,DLR-CHN-03,719000,false
SAL-00366,CUS-00366,VEH-04241,2025-05-08,Hyundai,Creta,Bengaluru,DLR-BLR-01,1884000,true
SAL-00367,CUS-00367,VEH-02791,2026-08-01,Hyundai,i20,Gurgaon,DLR-GGN-01,830000,true
SAL-00368,CUS-00368,VEH-00954,2025-08-06,Mahindra,XUV700,Delhi,DLR-DEL-03,2007000,true
SAL-00369,CUS-00369,VEH-03713,2026-06-23,Maruti Suzuki,Brezza,Pune,DLR-PUN-01,1115000,true
SAL-00370,CUS-00370,VEH-02912,2026-04-17,Maruti Suzuki,Ertiga,Pune,DLR-PUN-03,976000,false
SAL-00371,CUS-00371,VEH-04705,2026-06-09,Tata,Nexon,Pune,DLR-PUN-01,1644000,true
SAL-00372,CUS-00372,VEH-00947,2025-09-07,Maruti Suzuki,Baleno,Pune,DLR-PUN-03,788000,false
SAL-00373,CUS-00373,VEH-04137,2026-01-05,Tata,Nexon,Mumbai,DLR-MUM-01,1784000,true
SAL-00374,CUS-00374,VEH-03590,2025-09-22,Maruti Suzuki,Swift,Hyderabad,DLR-HYD-02,769000,true
SAL-00375,CUS-00375,VEH-04550,2025-02-01,Maruti Suzuki,Brezza,Mumbai,DLR-MUM-01,985000,true
SAL-00376,CUS-00376,VEH-02242,2026-07-02,Toyota,Innova Hycross,Mumbai,DLR-MUM-01,2924000,true
SAL-00377,CUS-00377,VEH-03760,2026-10-01,Maruti Suzuki,Swift,Chennai,DLR-CHN-02,720000,true
SAL-00378,CUS-00378,VEH-04577,2025-11-01,Tata,Punch,Mumbai,DLR-MUM-02,767000,true
SAL-00379,CUS-00379,VEH-02323,2026-09-04,Tata,Nexon,Gurgaon,DLR-GGN-01,1833000,false
SAL-00380,CUS-00380,VEH-04380,2025-07-19,Hyundai,Creta,Delhi,DLR-DEL-01,1855000,true
SAL-00381,CUS-00381,VEH-02488,2026-02-21,Maruti Suzuki,Baleno,Gurgaon,DLR-GGN-02,781000,false
SAL-00382,CUS-00382,VEH-00215,2025-05-16,Maruti Suzuki,Swift,Bengaluru,DLR-BLR-01,722000,true
SAL-00383,CUS-00383,VEH-01750,2025-02-27,Hyundai,i20,Hyderabad,DLR-HYD-02,760000,true
SAL-00384,CUS-00384,VEH-00787,2025-07-12,BMW,3 Series,Delhi,DLR-DEL-01,5640000,false
SAL-00385,CUS-00385,VEH-03786,2026-06-19,Maruti Suzuki,Swift,Delhi,DLR-DEL-02,718000,true
SAL-00386,CUS-00386,VEH-02892,2025-12-19,Kia,Seltos,Pune,DLR-PUN-03,1760000,false
SAL-00387,CUS-00387,VEH-04543,2026-01-20,Volkswagen,Virtus,Hyderabad,DLR-HYD-01,1503000,false
SAL-00388,CUS-00388,VEH-02327,2026-05-29,Maruti Suzuki,Baleno,Pune,DLR-PUN-03,817000,false
SAL-00389,CUS-00389,VEH-00236,2025-09-29,Kia,Seltos,Delhi,DLR-DEL-03,1726000,false
SAL-00390,CUS-00390,VEH-00056,2026-07-12,Tata,Punch,Pune,DLR-PUN-01,918000,false
SAL-00391,CUS-00391,VEH-04626,2025-02-15,Maruti Suzuki,Swift,Ahmedabad,DLR-AMD-01,697000,true
SAL-00392,CUS-00392,VEH-02957,2025-04-10,Honda,City,Ahmedabad,DLR-AMD-02,1440000,false
SAL-00393,CUS-00393,VEH-01086,2025-06-23,Tata,Punch,Delhi,DLR-DEL-01,790000,true
SAL-00394,CUS-00394,VEH-00881,2025-03-11,MG,Hector,Chennai,DLR-CHN-01,2075000,false
SAL-00395,CUS-00395,VEH-04325,2025-06-24,Maruti Suzuki,Baleno,Gurgaon,DLR-GGN-01,902000,true
SAL-00396,CUS-00396,VEH-02531,2026-06-16,Hyundai,Creta,Pune,DLR-PUN-02,1864000,false
SAL-00397,CUS-00397,VEH-01266,2026-11-22,Mahindra,Scorpio-N,Mumbai,DLR-MUM-02,1821000,true
SAL-00398,CUS-00398,VEH-03116,2026-03-17,Tata,Tiago,Gurgaon,DLR-GGN-02,637000,true
SAL-00399,CUS-00399,VEH-01852,2025-11-04,Maruti Suzuki,Brezza,Delhi,DLR-DEL-01,1237000,true
SAL-00400,CUS-00400,VEH-04485,2026-07-13,MG,Hector,Hyderabad,DLR-HYD-01,2085000,true
SAL-00401,CUS-00401,VEH-00070,2025-06-13,Tata,Tiago,Delhi,DLR-DEL-01,706000,true
SAL-00402,CUS-00402,VEH-01998,2026-03-26,Maruti Suzuki,Ertiga,Bengaluru,DLR-BLR-02,1204000,false
SAL-00403,CUS-00403,VEH-03653,2026-02-04,Hyundai,Creta,Delhi,DLR-DEL-03,1592000,true
SAL-00404,CUS-00404,VEH-04292,2025-08-14,Maruti Suzuki,Swift,Ahmedabad,DLR-AMD-01,644000,false
SAL-00405,CUS-00405,VEH-04546,2026-02-21,Tata,Punch,Delhi,DLR-DEL-02,872000,false
SAL-00406,CUS-00406,VEH-02184,2025-08-27,Tata,Tiago,Hyderabad,DLR-HYD-01,673000,true
SAL-00407,CUS-00407,VEH-00157,2025-10-15,Volkswagen,Virtus,Mumbai,DLR-MUM-01,1711000,true
SAL-00408,CUS-00408,VEH-00668,2025-07-05,Maruti Suzuki,Baleno,Gurgaon,DLR-GGN-01,855000,false
SAL-00409,CUS-00409,VEH-03742,2025-05-25,Maruti Suzuki,Ertiga,Delhi,DLR-DEL-02,1217000,true
SAL-00410,CUS-00410,VEH-02180,2026-11-05,Maruti Suzuki,Swift,Chennai,DLR-CHN-02,735000,false
SAL-00411,CUS-00411,VEH-00508,2026-08-20,Honda,City,Chennai,DLR-CHN-02,1533000,false
SAL-00412,CUS-00412,VEH-03199,2026-03-09,Hyundai,Creta,Chennai,DLR-CHN-01,1680000,true
SAL-00413,CUS-00413,VEH-01799,2025-06-09,Hyundai,Venue,Gurgaon,DLR-GGN-01,1024000,false
SAL-00414,CUS-00414,VEH-03283,2026-03-22,Hyundai,Creta,Chennai,DLR-CHN-02,1767000,false
SAL-00415,CUS-00415,VEH-03429,2025-05-16,Tata,Nexon,Bengaluru,DLR-BLR-03,1108000,true
SAL-00416,CUS-00416,VEH-02997,2025-07-13,Maruti Suzuki,Brezza,Ahmedabad,DLR-AMD-01,1171000,true
SAL-00417,CUS-00417,VEH-03719,2026-12-08,Mahindra,XUV700,Ahmedabad,DLR-AMD-01,1874000,true
SAL-00418,CUS-00418,VEH-02516,2026-10-09,MG,Hector,Mumbai,DLR-MUM-02,1932000,false
SAL-00419,CUS-00419,VEH-02991,2025-10-31,Mahindra,XUV700,Pune,DLR-PUN-02,2065000,true
SAL-00420,CUS-00420,VEH-02379,2026-02-10,Hyundai,Creta,Pune,DLR-PUN-03,1792000,true
SAL-00421,CUS-00421,VEH-03764,2026-11-08,Mahindra,Scorpio-N,Pune,DLR-PUN-03,2217000,false
SAL-00422,CUS-00422,VEH-00660,2026-12-04,Skoda,Kushaq,Bengaluru,DLR-BLR-01,1578000,false
SAL-00423,CUS-00423,VEH-04592,2025-10-03,Toyota,Innova Hycross,Gurgaon,DLR-GGN-02,3112000,false
SAL-00424,CUS-00424,VEH-01034,2025-06-16,Maruti Suzuki,Brezza,Pune,DLR-PUN-02,1202000,true
SAL-00425,CUS-00425,VEH-00005,2025-11-12,Tata,Nexon,Mumbai,DLR-MUM-03,981000,false
SAL-00426,CUS-00426,VEH-01860,2026-03-10,Maruti Suzuki,Brezza,Chennai,DLR-CHN-02,1184000,false
SAL-00427,CUS-00427,VEH-03606,2025-11-21,Tata,Tiago,Pune,DLR-PUN-03,723000,false
SAL-00428,CUS-00428,VEH-01840,2026-10-29,Tata,Nexon,Chennai,DLR-CHN-03,1848000,false
SAL-00429,CUS-00429,VEH-04450,2026-07-16,Mahindra,XUV700,Pune,DLR-PUN-01,2185000,false
SAL-00430,CUS-00430,VEH-01917,2025-07-06,Hyundai,i20,Chennai,DLR-CHN-03,920000,false
SAL-00431,CUS-00431,VEH-02563,2026-05-21,Tata,Nexon,Mumbai,DLR-MUM-01,1131000,true
SAL-00432,CUS-00432,VEH-01871,2025-06-05,Hyundai,Creta,Delhi,DLR-DEL-03,1524000,false
SAL-00433,CUS-00433,VEH-00584,2025-11-19,Mahindra,XUV700,Bengaluru,DLR-BLR-01,2576000,false
SAL-00434,CUS-00434,VEH-01289,2026-07-19,Maruti Suzuki,Brezza,Delhi,DLR-DEL-01,1187000,false
SAL-00435,CUS-00435,VEH-03428,2025-10-10,Tata,Nexon,Hyderabad,DLR-HYD-01,1726000,true
SAL-00436,CUS-00436,VEH-00129,2026-11-14,Hyundai,i20,Bengaluru,DLR-BLR-03,850000,true
SAL-00437,CUS-00437,VEH-03491,2025-07-08,Maruti Suzuki,Ertiga,Bengaluru,DLR-BLR-02,1014000,true
SAL-00438,CUS-00438,VEH-00396,2026-02-10,Maruti Suzuki,Swift,Pune,DLR-PUN-03,744000,false
SAL-00439,CUS-00439,VEH-00785,2026-04-23,Maruti Suzuki,Swift,Pune,DLR-PUN-02,781000,true
SAL-00440,CUS-00440,VEH-03572,2026-09-15,Kia,Seltos,Hyderabad,DLR-HYD-02,1514000,false
SAL-00441,CUS-00441,VEH-04631,2026-08-21,Tata,Tiago,Gurgaon,DLR-GGN-01,625000,false
SAL-00442,CUS-00442,VEH-03971,2026-10-29,Maruti Suzuki,Swift,Delhi,DLR-DEL-01,778000,true
SAL-00443,CUS-00443,VEH-02502,2025-02-17,Hyundai,i20,Pune,DLR-PUN-01,825000,true
SAL-00444,CUS-00444,VEH-02838,2026-05-02,Kia,Seltos,Delhi,DLR-DEL-02,1698000,true
SAL-00445,CUS-00445,VEH-04612,2026-08-28,Tata,Tiago,Hyderabad,DLR-HYD-01,706000,false
SAL-00446,CUS-00446,VEH-01056,2025-11-04,Maruti Suzuki,Swift,Mumbai,DLR-MUM-02,788000,true
SAL-00447,CUS-00447,VEH-01108,2025-10-10,Maruti Suzuki,Swift,Mumbai,DLR-MUM-03,678000,false
SAL-00448,CUS-00448,VEH-00968,2025-09-07,Volkswagen,Virtus,Mumbai,DLR-MUM-03,1638000,false
SAL-00449,CUS-00449,VEH-04130,2025-04-07,Tata,Punch,Gurgaon,DLR-GGN-01,800000,false
SAL-00450,CUS-00450,VEH-03528,2026-12-20,Maruti Suzuki,Ertiga,Hyderabad,DLR-HYD-02,1156000,true
SAL-00451,CUS-00451,VEH-04345,2025-03-24,Hyundai,i20,Gurgaon,DLR-GGN-02,949000,false
SAL-00452,CUS-00452,VEH-01836,2025-10-24,BMW,3 Series,Ahmedabad,DLR-AMD-01,4988000,true
SAL-00453,CUS-00453,VEH-02663,2025-08-29,Maruti Suzuki,Baleno,Ahmedabad,DLR-AMD-01,795000,false
SAL-00454,CUS-00454,VEH-04357,2026-04-10,Maruti Suzuki,Baleno,Delhi,DLR-DEL-02,787000,false
SAL-00455,CUS-00455,VEH-04301,2025-06-23,Hyundai,Creta,Ahmedabad,DLR-AMD-02,1664000,true
SAL-00456,CUS-00456,VEH-04117,2026-01-14,MG,Hector,Pune,DLR-PUN-02,2111000,true
